latitude,longitude,depth,d13C,dataset,datasetNam,Core,speciesNam,adjdepthme,age_calkaB,d18O,sitename
1.350000000000000,162.379999999999995,4118.000000000000000,0.400000000000000,"1",P14,ERDC139bx,"Cib spp, cib",nan,NaN,nan,NaN
1.400000000000000,157.300000000000011,2342.000000000000000,0.400000000000000,"1",P14,ERDC83bx,"Cib spp, cib",nan,NaN,nan,NaN
2.780000000000000,156.219999999999999,2767.000000000000000,0.400000000000000,"1",P14,ERDC79bx,"Cib spp, cib",nan,NaN,nan,NaN
3.620000000000000,-83.969999999999999,3205.000000000000000,0.040000000000000,"1",P14,TR163-31P,"Cib spp, cib",nan,NaN,nan,NaN
4.850000000000000,156.050000000000011,3585.000000000000000,0.220000000000000,"1",P14,ERDC77bx,"Cib spp, cib",nan,NaN,nan,NaN
23.590000000000000,-111.170000000000002,565.000000000000000,-0.180000000000000,"1",P14,BC87-13BC,"Cib spp, cib",nan,NaN,nan,NaN
23.680000000000000,-111.099999999999994,380.000000000000000,-0.070000000000000,"1",P14,BC87-9BC,"Cib spp, cib",nan,NaN,nan,NaN
24.430000000000000,-112.480000000000004,577.000000000000000,-0.130000000000000,"1",P14,CA94-4K,"Cib spp, cib",nan,NaN,nan,NaN
28.059999999999999,127.549999999999997,1058.000000000000000,0.070000000000000,"1",P14,BO94-20 PN3PC,"Cib spp, cib",nan,NaN,nan,NaN
31.280000000000001,-117.629999999999995,2033.000000000000000,-0.010000000000000,"1",P14,ODP1011,"Cib spp, cib",nan,NaN,nan,NaN
31.550000000000001,138.250000000000000,3320.000000000000000,0.510000000000000,"1",P14,KT92-17 PC16,"Cib spp, cib",nan,NaN,nan,NaN
32.090000000000003,133.539999999999992,2700.000000000000000,-0.120000000000000,"1",P14,KT89-18 P4,"Cib spp, cib",nan,NaN,nan,NaN
32.280000000000001,-118.379999999999995,1783.000000000000000,0.080000000000000,"1",P14,ODP1012,"Cib spp, cib",nan,NaN,nan,NaN
32.280000000000001,-118.400000000000006,1759.000000000000000,-0.310000000000000,"1",P14,EW9504-04,"Cib spp, cib",nan,NaN,nan,NaN
32.399999999999999,138.270000000000010,3252.000000000000000,0.340000000000000,"1",P14,KT92-17 PC14,"Cib spp, cib",nan,NaN,nan,NaN
32.579999999999998,140.340000000000003,1503.000000000000000,-0.070000000000000,"1",P14,V20-133,"Cib spp, cib",nan,NaN,nan,NaN
33.359999999999999,159.129999999999995,3107.000000000000000,-0.240000000000000,"1",P14,S-2,"Cib spp, cib",nan,NaN,nan,NaN
35.320000000000000,177.919999999999987,3870.000000000000000,0.050000000000000,"1",P14,V32-126,"Cib spp, cib",nan,NaN,nan,NaN
36.469999999999999,177.169999999999987,3623.000000000000000,0.180000000000000,"1",P14,V32-128,"Cib spp, cib",nan,NaN,nan,NaN
36.979999999999997,-123.280000000000001,2400.000000000000000,0.130000000000000,"1",P14,ODP-1018,"Cib spp, cib",nan,NaN,nan,NaN
37.549999999999997,138.580000000000013,1476.000000000000000,0.450000000000000,"1",P14,RS67-GC3,"Cib spp, cib",nan,NaN,nan,NaN
48.609999999999999,150.430000000000007,1980.000000000000000,0.100000000000000,"1",P14,Nes-GGC-15,"Cib spp, cib",nan,NaN,nan,NaN
51.060000000000002,167.000000000000000,3296.000000000000000,0.240000000000000,"1",P14,RNDB-GGC-11,"Cib spp, cib",nan,NaN,nan,NaN
51.079999999999998,167.949999999999989,3041.000000000000000,0.090000000000000,"1",P14,RNDB-GGC-7,"Cib spp, cib",nan,NaN,nan,NaN
51.159999999999997,167.659999999999997,2393.000000000000000,-0.030000000000000,"1",P14,RNDB-GGC-1,"Cib spp, cib",nan,NaN,nan,NaN
51.299999999999997,167.659999999999997,2335.000000000000000,-0.150000000000000,"1",P14,RNDB-GGC-26,"Cib spp, cib",nan,NaN,nan,NaN
52.990000000000002,164.639999999999986,2960.000000000000000,0.260000000000000,"1",P14,VINO-BC-26,"Cib spp, cib",nan,NaN,nan,NaN
53.549999999999997,144.550000000000011,1000.000000000000000,-0.160000000000000,"1",P14,Nes-BC-32,"Cib spp, cib",nan,NaN,nan,NaN
-36.219999999999999,-73.680000000000007,1016.000000000000000,0.620000000000000,"2",Mix,1234A 1H-1,"Cib.w, wuellerstorfi, CW",0.050000000000000,NaN,2.660000000000000,NaN
-36.170000000000002,-73.569999999999993,509.000000000000000,0.670000000000000,"2",Mix,RR970245P,"Cib.w, wuellerstorfi, CW",0.030000000000000,NaN,3.220000000000000,NaN
-23.609999999999999,-73.609999999999999,3396.000000000000000,0.150000000000000,"2",Mix,RR9702A-50MC2,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.170000000000000,NaN
-21.359999999999999,-81.439999999999998,1323.000000000000000,0.180000000000000,"2",Mix,R9702A55T,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.030000000000000,NaN
-20.879999999999999,-81.500000000000000,2450.000000000000000,0.230000000000000,"2",Mix,RR9702-61T,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.190000000000000,NaN
-18.090000000000000,-79.040000000000006,2901.000000000000000,-0.080000000000000,"2",Mix,RR9702-63T,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.260000000000000,NaN
-14.800000000000001,-113.500000000000000,3044.000000000000000,0.090000000000000,"2",Mix,GS7202-35,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,3.050000000000000,NaN
-13.170000000000000,-77.260000000000005,1419.000000000000000,0.270000000000000,"2",Mix,RR9702-83MC,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.820000000000000,NaN
-12.779999999999999,-107.930000000000007,3603.000000000000000,-0.080000000000000,"2",Mix,GS7202-29,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,3.120000000000000,NaN
-7.560000000000000,-100.400000000000006,3961.000000000000000,-0.220000000000000,"2",Mix,GS7202-22,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,2.390000000000000,NaN
-6.380000000000000,-106.939999999999998,3175.000000000000000,0.370000000000000,"2",Mix,Y71-9-101,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.600000000000000,NaN
-2.300000000000000,-97.930000000000007,3371.000000000000000,0.210000000000000,"2",Mix,GS7202-17,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,2.600000000000000,NaN
-1.850000000000000,-82.790000000000006,2203.000000000000000,0.200000000000000,"2",Mix,ME05A-25MC,"Cib.w, wuellerstorfi, CW",0.090000000000000,NaN,2.750000000000000,NaN
-1.840000000000000,-139.710000000000008,4354.000000000000000,0.190000000000000,"2",Mix,TTN13-18PC,"Cib.w, wuellerstorfi, CW",0.090000000000000,NaN,2.400000000000000,NaN
-1.420000000000000,146.400000000000006,1900.000000000000000,0.450000000000000,"2",Mix,MD97-2138,"Cib.w, wuellerstorfi, CW",0.100000000000000,NaN,2.500000000000000,NaN
-0.670000000000000,-82.079999999999998,1415.000000000000000,0.440000000000000,"2",Mix,1239A 1H-1,"Cib.w, wuellerstorfi, CW",0.090000000000000,NaN,2.630811691000000,NaN
-0.510000000000000,-82.000000000000000,1343.000000000000000,0.420000000000000,"2",Mix,ME0005A-29MC,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.604000000000000,NaN
-0.470000000000000,-82.069999999999993,1373.000000000000000,0.360000000000000,"2",Mix,V19-27-TC,"Cib.w, wuellerstorfi, CW",0.090000000000000,NaN,2.330000000000000,NaN
-0.100000000000000,-95.650000000000006,3231.000000000000000,0.180000000000000,"2",Mix,RC13-110,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.740000000000000,NaN
0.080000000000000,-86.480000000000004,2740.000000000000000,-0.010000000000000,"2",Mix,Y69-71P,"Cib.w, wuellerstorfi, CW",0.100000000000000,NaN,2.710000000000000,NaN
0.110000000000000,-139.400000000000006,4298.000000000000000,0.270000000000000,"2",Mix,TTN13-72PC,"Cib.w, wuellerstorfi, CW",0.100000000000000,NaN,2.390000000000000,NaN
0.180000000000000,-110.519999999999996,3839.000000000000000,0.220000000000000,"2",Mix,849B01H1,"Cib.w, wuellerstorfi, CW",0.070000000000000,NaN,3.010000000000000,NaN
0.950000000000000,-138.960000000000008,4287.000000000000000,0.120000000000000,"2",Mix,W8402A-14GC,"Cib.w, wuellerstorfi, CW",0.070000000000000,NaN,2.640000000000000,NaN
1.870000000000000,-82.780000000000001,2202.000000000000000,0.330000000000000,"2",Mix,1238B-1H-1,"Cib.w, wuellerstorfi, CW",0.050000000000000,NaN,2.923987389000000,NaN
2.980000000000000,-86.560000000000002,2870.000000000000000,-0.040000000000000,"2",Mix,Y69-106P,"Cib.w, wuellerstorfi, CW",0.100000000000000,NaN,2.796666667000000,NaN
3.210000000000000,-86.489999999999995,2675.000000000000000,0.200000000000000,"2",Mix,ME0005A-20MC,"Cib.w, wuellerstorfi, CW",0.020000000000000,NaN,2.795000000000000,NaN
5.350000000000000,-110.090000000000003,3846.000000000000000,-0.130000000000000,"2",Mix,VNTR01-4PC,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,2.910000000000000,NaN
5.380000000000000,-98.989999999999995,3410.000000000000000,-0.240000000000000,"2",Mix,GS7202-14,"Cib.w, wuellerstorfi, CW",0.000000000000000,NaN,3.310000000000000,NaN
5.850000000000000,-86.450000000000003,2045.000000000000000,0.210000000000000,"2",Mix,ME05A-14MC,"Cib.w, wuellerstorfi, CW",0.020000000000000,NaN,2.936000000000000,NaN
7.320000000000000,-84.109999999999999,1003.000000000000000,0.350000000000000,"2",Mix,ME05A-38MC,"Cib.w, wuellerstorfi, CW",0.020000000000000,NaN,2.920000000000000,NaN
7.860000000000000,-83.609999999999999,1368.000000000000000,0.400000000000000,"2",Mix,ME0005A-43JC,"Cib.w, wuellerstorfi, CW",0.060000000000000,NaN,2.595000000000000,NaN
15.580000000000000,-95.280000000000001,1079.000000000000000,0.280000000000000,"2",Mix,ME05A,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.740000000000000,NaN
23.730000000000000,-112.439999999999998,3054.000000000000000,0.030000000000000,"2",Mix,Y74-2-22,"Cib.w, wuellerstorfi, CW",0.050000000000000,NaN,2.910000000000000,NaN
33.350000000000001,-120.430000000000007,1430.000000000000000,0.020000000000000,"2",Mix,V1-81-G15,"Cib.w, wuellerstorfi, CW",0.100000000000000,NaN,2.410000000000000,NaN
34.549999999999997,-121.109999999999999,938.000000000000000,-0.020000000000000,"2",Mix,EW950412P,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.020000000000000,NaN
36.990000000000002,-123.269999999999996,2510.000000000000000,-0.010000000000000,"2",Mix,EW9504-13,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,3.130000000000000,NaN
41.000000000000000,-126.439999999999998,3075.000000000000000,-0.210000000000000,"2",Mix,EW9504-18,"Cib.w, wuellerstorfi, CW",0.010000000000000,NaN,2.520000000000000,NaN
56.990000000000002,-135.479999999999990,216.000000000000000,0.940000000000000,"2",Mix,EW0408-40JC,"Cib.w, wuellerstorfi, CW",0.070000000000000,NaN,1.317645907000000,NaN
-3.580000000000000,-83.930000000000007,2673.000000000000000,0.020000000000000,"3",D84,V19-29,"Cib spp, cib",nan,NaN,2.600000000000000,NaN
-3.380000000000000,-83.349999999999994,3091.000000000000000,0.030000000000000,"3",D84,V19-30,"Cib spp, cib",nan,NaN,2.690000000000000,NaN
-2.370000000000000,-84.650000000000006,2720.000000000000000,0.190000000000000,"3",D84,V19-28,"Cib spp, cib",nan,NaN,2.610000000000000,NaN
-1.620000000000000,159.229999999999990,2169.000000000000000,0.250000000000000,"3",D84,ERDC-112,"Cib.w, wuellerstorfi, CW",nan,NaN,2.820000000000000,NaN
0.680000000000000,-108.620000000000005,3588.000000000000000,0.420000000000000,"3",D84,RC10-65,"Cib spp, cib",nan,NaN,2.640000000000000,NaN
41.270000000000003,-126.400000000000006,2743.000000000000000,0.010000000000000,"3",D84,Y69-10-2,"Cib spp, cib",nan,NaN,2.830000000000000,NaN
-32.740000000000002,-72.329999999999998,2463.000000000000000,-0.300000000000000,"7",C6K,GIK17747_2,"Cib.w, wuellerstorfi, CW",0.490000000000000,"4.1909",3.263700000000000,S_site_GIK17747_2
-32.740000000000002,-72.329999999999998,2464.000000000000000,0.240000000000000,"7",C6K,GIK17747_1,"Cib.w, wuellerstorfi, CW",0.133670000000000,"1.1491",2.943300000000000,S_site_GIK17747_1
-27.219999999999999,-110.079999999999998,3163.000000000000000,0.130000000000000,"7",C6K,GIK17790_3,"Cib.w, wuellerstorfi, CW",0.040000000000000,"5.6",3.760000000000000,S_site_GIK17790_3
-22.449999999999999,-177.330000000000013,3125.000000000000000,0.660000000000000,"7",C6K,SO35_2_101KL,kullenbergi,nan,"3.353",2.750000000000000,S_site_SO35_2_101KL_AR
-22.399999999999999,-177.449999999999989,2910.000000000000000,0.510000000000000,"7",C6K,SO35_2_102KL,"Cib.w, wuellerstorfi, CW",nan,"2.66",2.480000000000000,S_site_SO35_2_102KL_AR
-18.590000000000000,-113.079999999999998,3324.000000000000000,0.300000000000000,"7",C6K,SO26_189KA,"Cib.w, wuellerstorfi, CW",nan,"5.058",2.580000000000000,S_site_SO26_189KA_AR
-16.020000000000000,177.689999999999998,3410.000000000000000,0.330000000000000,"7",C6K,SO35_2_272KL,"Cib.w, wuellerstorfi, CW",nan,"5.395",2.525000000000000,S_site_SO35_2_272KL_AR
-14.390000000000001,177.139999999999986,2890.000000000000000,0.210000000000000,"7",C6K,SO35_2_211KL,"Cib.w, wuellerstorfi, CW",nan,"2.7403",3.626700000000000,S_site_SO35_2_211KL_AR
-10.539999999999999,-109.739999999999995,3371.000000000000000,0.080000000000000,"7",C6K,SO12_98,"Cib.w, wuellerstorfi, CW",nan,"3.3525",3.232500000000000,S_site_SO12_98_AR
-4.240000000000000,-103.909999999999997,3327.000000000000000,0.050000000000000,"7",C6K,SO12_229,"Cib.w, wuellerstorfi, CW",nan,"4.605",2.740000000000000,S_site_SO12_229_AR
-3.810000000000000,-83.980000000000004,3210.000000000000000,-0.010000000000000,"7",C6K,TR163_31,"Cib spp, cib",nan,"3.7667",2.813300000000000,S_site_TR163_31
-3.530000000000000,-85.000000000000000,3381.000000000000000,0.160000000000000,"7",C6K,SO26_131KA,"Cib.w, wuellerstorfi, CW",nan,"3.465",2.695000000000000,S_site_SO26_131KA_AR
-1.550000000000000,-85.390000000000001,2463.000000000000000,0.100000000000000,"7",C6K,SO26_127KA,"Cib.w, wuellerstorfi, CW",nan,"2.7069",2.958600000000000,S_site_SO26_127KA_AR
0.680000000000000,-85.840000000000003,2706.000000000000000,0.220000000000000,"7",C6K,SO26_96KA,"Cib.w, wuellerstorfi, CW",nan,"2.722",2.686000000000000,S_site_SO26_96KA_AR
2.250000000000000,-92.349999999999994,2211.000000000000000,0.250000000000000,"7",C6K,SO26_90KA,"Cib.w, wuellerstorfi, CW",nan,"2.4781",2.634400000000000,S_site_SO26_90KA_AR
2.600000000000000,-83.989999999999995,3085.000000000000000,0.270000000000000,"7",C6K,P7,"Cib.w, wuellerstorfi, CW",nan,"5.19",3.140000000000000,S_site_P7_AR
2.660000000000000,-100.250000000000000,4027.000000000000000,0.170000000000000,"7",C6K,SO26_47KA,"Cib.w, wuellerstorfi, CW",nan,"2.8667",3.063300000000000,S_site_SO26_47KA_AR
2.730000000000000,-95.189999999999998,3200.000000000000000,0.130000000000000,"7",C6K,SO26_58KA,"Cib.w, wuellerstorfi, CW",nan,"3.6733",2.802900000000000,S_site_SO26_58KA_AR
2.980000000000000,-86.549999999999997,2870.000000000000000,0.010000000000000,"7",C6K,Y69_106,"Cib spp, cib",nan,"4.455",2.820000000000000,S_site_Y69_106_AR
13.119999999999999,-103.010000000000005,3105.000000000000000,0.290000000000000,"7",C6K,SO26_12KA,"Cib.w, wuellerstorfi, CW",nan,"3.82",2.760000000000000,S_site_SO26_12KA_AR
28.524799999999999,134.123400000000004,2942.000000000000000,0.262000000000000,"7",C6K,V28_304,"Cib spp, cib",nan,"3.3",2.662000000000000,S_site_V28_304
31.250000000000000,-117.579999999999998,2042.000000000000000,-0.200000000000000,"7",C6K,EW9504_02,unassigned,nan,"3.045",2.660000000000000,S_site_EW9504_02
31.670000000000002,-118.180000000000007,1915.000000000000000,-0.247500000000000,"7",C6K,AHF16832,unassigned,nan,"4.4025",2.622500000000000,S_site_AHF16832
32.070000000000000,-117.370000000000005,1299.000000000000000,-0.218750000000000,"7",C6K,EW9504_03,unassigned,nan,"1.7875",2.347500000000000,S_site_EW9504_03
32.280000000000001,-118.400000000000006,1759.000000000000000,-0.310000000000000,"7",C6K,EW9504_04,unassigned,nan,"3.982",2.468000000000000,S_site_EW9504_04
32.479999999999997,-118.129999999999995,1818.000000000000000,-0.300000000000000,"7",C6K,EW9504_05,unassigned,nan,"3.8133",2.623300000000000,S_site_EW9504_05
32.799999999999997,-118.799999999999997,1442.000000000000000,-0.101670000000000,"7",C6K,EW9504_08,unassigned,nan,"2.7",2.903300000000000,S_site_EW9504_08
32.869999999999997,-119.969999999999999,1194.000000000000000,-0.010000000000000,"7",C6K,EW9504_09,unassigned,nan,"3.2914",2.350000000000000,S_site_EW9504_09
54.359999999999999,-148.469999999999999,3664.000000000000000,0.180000000000000,"7",C6K,PAR87A_10,"Cib spp, cib",nan,"5.92",2.830000000000000,S_site_PAR87A_10
-28.359999999999999,-105.359999999999999,3424.000000000000000,0.140000000000000,"8",C10,GIK17304_1,"Cib.w, wuellerstorfi, CW",nan,NaN,3.900000000000000,S_site_GIK17304_1
-28.359999999999999,-105.359999999999999,3424.000000000000000,0.300000000000000,"8",C10,GIK17304_2,"Cib.w, wuellerstorfi, CW",nan,NaN,3.647500000000000,S_site_GIK17304_2
-25.219999999999999,-75.530000000000001,3558.000000000000000,0.170000000000000,"8",C10,GeoB3388_1,"Cib.w, wuellerstorfi, CW",nan,NaN,2.990000000000000,S_site_GeoB3388_1
-23.829999999999998,-115.939999999999998,2918.000000000000000,-0.040000000000000,"8",C10,SO26_222KA,kullenbergi,nan,NaN,3.988300000000000,S_site_SO26_222KA
-14.500000000000000,177.090000000000003,3010.000000000000000,0.310000000000000,"8",C10,SO35_2_182KL,kullenbergi,nan,"9.8",3.020000000000000,S_site_SO35_2_182KL_AR
-7.970000000000000,-100.010000000000005,4107.000000000000000,-0.140000000000000,"8",C10,SO26_141KA,"Cib.w, wuellerstorfi, CW",nan,NaN,2.970000000000000,S_site_SO26_141KA
-2.180000000000000,157.000000000000000,1614.000000000000000,0.390000000000000,"8",C10,MW9109_7BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.750000000000000,S_site_MW9109_7BC
0.000000000000000,159.479999999999990,2445.000000000000000,0.260000000000000,"8",C10,MW9109_37BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.915000000000000,S_site_MW9109_37BC
0.000000000000000,160.000000000000000,3393.000000000000000,0.410000000000000,"8",C10,MW9109_59BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.490000000000000,S_site_MW9109_59BC
0.000000000000000,162.219999999999999,4341.000000000000000,0.350000000000000,"8",C10,MW9109_58BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.760000000000000,S_site_MW9109_58BC
0.000000000000000,162.699999999999989,4440.000000000000000,0.390000000000000,"8",C10,MW9109_66BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.650000000000000,S_site_MW9109_66BC
0.010000000000000,158.909999999999997,2301.000000000000000,0.530000000000000,"8",C10,MW9109_13BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.590000000000000,S_site_MW9109_13BC
0.010000000000000,160.449999999999989,2959.000000000000000,0.430000000000000,"8",C10,MW9109_16BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.580000000000000,S_site_MW9109_16BC
0.010000000000000,160.639999999999986,3158.000000000000000,0.460000000000000,"8",C10,MW9109_63BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.640000000000000,S_site_MW9109_63BC
0.010000000000000,161.389999999999986,3711.000000000000000,0.430000000000000,"8",C10,MW9109_53BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.610000000000000,S_site_MW9109_53BC
1.000000000000000,157.849999999999994,2015.000000000000000,0.510000000000000,"8",C10,MW9109_33BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.605000000000000,S_site_MW9109_33BC
31.620000000000001,129.349999999999994,700.000000000000000,0.930000000000000,"8",C10,CH84_27,"Cib.w, wuellerstorfi, CW",nan,NaN,1.360000000000000,S_site_CH84_27
32.869999999999997,-119.969999999999999,1194.000000000000000,-0.040000000000000,"8",C10,EW9504_09,unassigned,nan,"1.22",2.300000000000000,S_site_EW9504_09
50.420000000000002,167.729999999999990,3300.000000000000000,0.320000000000000,"8",C10,Vi_37GC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.000000000000000,S_site_Vi_37GC
50.939999999999998,168.110000000000014,3670.000000000000000,0.320000000000000,"8",C10,Vi_35GC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.000000000000000,S_site_Vi_35GC
51.049999999999997,168.099999999999994,3700.000000000000000,0.340000000000000,"8",C10,6_TOW_015GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.790000000000000,S_site_6_TOW_015GGC
51.060000000000002,168.039999999999992,3416.000000000000000,0.020000000000000,"8",C10,6_TOW_012GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.910000000000000,S_site_6_TOW_012GGC
51.060000000000002,168.069999999999993,3516.000000000000000,0.330000000000000,"8",C10,6_TOW_013GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.920000000000000,S_site_6_TOW_013GGC
51.060000000000002,168.069999999999993,3631.000000000000000,0.220000000000000,"8",C10,6_TOW_014GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.970000000000000,S_site_6_TOW_014GGC
51.060000000000002,168.139999999999986,3816.000000000000000,0.220000000000000,"8",C10,6_TOW_016GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.740000000000000,S_site_6_TOW_016GGC
51.070000000000000,167.979999999999990,3225.000000000000000,0.110000000000000,"8",C10,6_TOW_011PC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.020000000000000,S_site_6_TOW_011PC
51.070000000000000,168.009999999999991,3296.000000000000000,0.430000000000000,"8",C10,6_TOW_011GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.235000000000000,S_site_6_TOW_011GGC
51.079999999999998,167.949999999999989,3041.000000000000000,-0.075000000000000,"8",C10,6_TOW_007GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.065000000000000,S_site_6_TOW_007GGC
51.079999999999998,167.979999999999990,3160.000000000000000,0.210000000000000,"8",C10,6_TOW_008GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.050000000000000,S_site_6_TOW_008GGC
51.090000000000003,167.909999999999997,2920.000000000000000,0.290000000000000,"8",C10,6_TOW_006GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.780000000000000,S_site_6_TOW_006GGC
51.109999999999999,167.830000000000013,2610.000000000000000,0.050000000000000,"8",C10,6_TOW_003GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.830000000000000,S_site_6_TOW_003GGC
51.109999999999999,167.900000000000006,2804.000000000000000,0.240000000000000,"8",C10,6_TOW_005GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.070000000000000,S_site_6_TOW_005GGC
51.119999999999997,167.789999999999992,2507.000000000000000,-0.140000000000000,"8",C10,6_TOW_002GGC,"Cib.w, wuellerstorfi, CW",nan,NaN,3.100000000000000,S_site_6_TOW_002GGC
52.990000000000002,164.639999999999986,2970.000000000000000,0.260000000000000,"8",C10,Vi_26BC,"Cib.w, wuellerstorfi, CW",nan,NaN,2.930000000000000,S_site_Vi_26BC
53.009999999999998,164.650000000000006,2980.000000000000000,0.170000000000000,"8",C10,RAMA_44P,"Cib.w, wuellerstorfi, CW",nan,NaN,2.530000000000000,S_site_RAMA_44P
54.420000000000002,-149.430000000000007,3480.000000000000000,-0.010000000000000,"8",C10,PAR87A_01,"Cib spp, cib",nan,"7.01",2.630000000000000,S_site_PAR87A_01
